model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_interactions_no_coords,random,False,20,5,0.01,"(16,)",0.001,816,48,0.18867236016173444,0.8870849609374999,0.357737879306712,0.0493990153354544,0.35443037974683544,0.2916666666666667,0.9778645833333334
MLP_multi_interactions_no_coords,random,False,21,1,0.01,"(32,)",0.01,824,51,0.25425388885439115,0.8771148821753798,0.3452823462167895,0.05461372888000074,0.37209302325581395,0.3137254901960784,0.9754204398447607
MLP_multi_interactions_no_coords,random,False,21,2,0.01,"(32,)",0.01,824,51,0.28288820778374424,0.8355274839560662,0.3164314453592964,0.05443827979286322,0.32098765432098764,0.2549019607843137,0.9780077619663649
MLP_multi_interactions_no_coords,random,False,21,3,0.01,"(32,)",0.01,824,53,0.2118238640404694,0.8822284217996721,0.3604061954293753,0.05156889899149987,0.3488372093023256,0.2830188679245283,0.9766536964980544
MLP_multi_interactions_no_coords,random,False,21,4,0.01,"(32,)",0.01,816,48,0.2170217670259835,0.887844509548611,0.35272992568161987,0.051583225176705154,0.44,0.4583333333333333,0.9609375
MLP_multi_interactions_no_coords,random,False,21,5,0.01,"(32,)",0.01,816,48,0.2531956645578209,0.8799370659722221,0.283864010759787,0.05687665368039514,0.25316455696202533,0.20833333333333334,0.97265625
MLP_multi_interactions_no_coords,random,False,22,1,0.01,"(32,)",0.001,824,51,0.2188684727788511,0.8778631763183927,0.394347528450868,0.05201933759972025,0.40425531914893614,0.37254901960784315,0.9689521345407504
MLP_multi_interactions_no_coords,random,False,22,2,0.01,"(32,)",0.001,824,51,0.2536608267639334,0.8509753189762321,0.30761249826776843,0.05383003263960851,0.3170731707317073,0.2549019607843137,0.9767141009055628
MLP_multi_interactions_no_coords,random,False,22,3,0.01,"(32,)",0.001,824,53,0.21394169789724213,0.8844431392702445,0.3652207187356337,0.051204489694977935,0.32941176470588235,0.2641509433962264,0.9766536964980544
MLP_multi_interactions_no_coords,random,False,22,4,0.01,"(32,)",0.001,816,48,0.18407917829464457,0.8969184027777777,0.3713177675370908,0.04932099063209158,0.34408602150537637,0.3333333333333333,0.9622395833333334
MLP_multi_interactions_no_coords,random,False,22,5,0.01,"(32,)",0.001,816,48,0.19560317094099733,0.8876139322916667,0.33903076809474214,0.049340009929924,0.3291139240506329,0.2708333333333333,0.9765625
MLP_multi_interactions_no_coords,random,False,23,1,0.01,"(16, 8)",0.01,824,51,0.31893999210517926,0.866423153996398,0.3999350996393509,0.061171312024033794,0.41509433962264153,0.43137254901960786,0.9573091849935317
MLP_multi_interactions_no_coords,random,False,23,2,0.01,"(16, 8)",0.01,824,51,0.380095585098476,0.8305811328412348,0.25283600438947107,0.06610576187937726,0.32323232323232326,0.3137254901960784,0.9586028460543338
MLP_multi_interactions_no_coords,random,False,23,3,0.01,"(16, 8)",0.01,824,53,0.2680303397031893,0.8732961358686342,0.41361552254706635,0.053213663412918444,0.42105263157894735,0.37735849056603776,0.9714656290531777
MLP_multi_interactions_no_coords,random,False,23,4,0.01,"(16, 8)",0.01,816,48,0.3226816942266317,0.8484429253472221,0.31269391700166027,0.0565186630278136,0.41237113402061853,0.4166666666666667,0.9622395833333334
MLP_multi_interactions_no_coords,random,False,23,5,0.01,"(16, 8)",0.01,816,48,0.3467212811604461,0.8581407335069444,0.32196272035089274,0.06173677470923515,0.29545454545454547,0.2708333333333333,0.96484375
MLP_multi_interactions_no_coords,random,False,24,1,0.01,"(16, 8)",0.001,824,51,0.3149439561434345,0.8537655683230602,0.36232032731624253,0.06138582978815409,0.3434343434343434,0.3333333333333333,0.9598965071151359
