model,split_type,use_coords,species,candidate,fold,model__alpha,model__hidden_layer_sizes,model__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_single_no_coords,spatial,False,Cacophis kreftii,16,2,0.001,"(16, 8)",0.001,103,4,0.14360308108823458,0.8207070707070707,0.15514842300556586,0.03682315189956118,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,16,3,0.001,"(16, 8)",0.001,102,4,0.1559537163863298,0.7908163265306123,0.11110913710092918,0.038591432146220545,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,16,4,0.001,"(16, 8)",0.001,103,4,0.13627658516349314,0.861111111111111,0.23094202898550725,0.0358575872252116,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,16,5,0.001,"(16, 8)",0.001,102,2,0.08877907841847214,0.85,0.10250000000000001,0.020640987067757226,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,17,1,0.01,"(8,)",0.01,103,5,0.17292198967009387,0.8428571428571429,0.23688218757986199,0.0436369856684309,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,17,2,0.01,"(8,)",0.01,103,4,0.14436557589558724,0.7954545454545454,0.19620242941138463,0.03479495659211778,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,17,3,0.01,"(8,)",0.01,102,4,0.13834304134578715,0.8545918367346939,0.16547619047619047,0.03765747031929108,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,17,4,0.01,"(8,)",0.01,103,4,0.16660126115370533,0.7828282828282829,0.11704060519849994,0.04247265219651422,0.0,0.0,0.98989898989899
MLP_single_no_coords,spatial,False,Cacophis kreftii,17,5,0.01,"(8,)",0.01,102,2,0.09692187038789196,0.89,0.15000000000000002,0.026066886473860764,0.0,0.0,0.99
MLP_single_no_coords,spatial,False,Cacophis kreftii,18,1,0.01,"(8,)",0.001,103,5,0.17216441101578692,0.8265306122448979,0.1567919799498747,0.046267257555016456,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,18,2,0.01,"(8,)",0.001,103,4,0.13464097866824912,0.851010101010101,0.20290404040404042,0.03469445867088075,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,18,3,0.01,"(8,)",0.001,102,4,0.15618505807616617,0.7678571428571428,0.1095079185520362,0.03811698780326141,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,18,4,0.01,"(8,)",0.001,103,4,0.14127980465372944,0.8358585858585859,0.13750473664266766,0.036505698400495695,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,18,5,0.01,"(8,)",0.001,102,2,0.08859662978297508,0.86,0.16203703703703703,0.020235517088370063,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,19,1,0.01,"(16,)",0.01,103,5,0.19822782134025543,0.7959183673469388,0.21838744588744588,0.04682079191515997,0.0,0.0,0.9897959183673469
MLP_single_no_coords,spatial,False,Cacophis kreftii,19,2,0.01,"(16,)",0.01,103,4,0.13619079950755994,0.8282828282828282,0.4083416087388282,0.032785232124203575,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,19,3,0.01,"(16,)",0.01,102,4,0.17881185882056447,0.8571428571428571,0.15010822510822514,0.048062790279070365,0.0,0.0,0.9897959183673469
MLP_single_no_coords,spatial,False,Cacophis kreftii,19,4,0.01,"(16,)",0.01,103,4,0.1945219123380888,0.6994949494949495,0.10960679092506302,0.04317438267042728,0.0,0.0,0.98989898989899
MLP_single_no_coords,spatial,False,Cacophis kreftii,19,5,0.01,"(16,)",0.01,102,2,0.08398046403297074,0.8550000000000001,0.09545454545454546,0.020681200114205704,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,20,1,0.01,"(16,)",0.001,103,5,0.1693858838920782,0.8183673469387756,0.18441228070175442,0.04430086606997857,0.0,0.0,1.0
