model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_with_coords,spatial,True,16,4,0.001,"(16, 8)",0.001,816,45,0.170553977427745,0.8895806312148725,0.40170286862582866,0.0436496975625762,0.4418604651162791,0.4222222222222222,0.9714656290531777
MLP_multi_with_coords,spatial,True,16,5,0.001,"(16, 8)",0.001,824,55,0.19958395382505945,0.8833195413169406,0.43897299678689167,0.051694902910046824,0.3595505617977528,0.2909090909090909,0.976592977893368
MLP_multi_with_coords,spatial,True,17,1,0.01,"(8,)",0.01,824,48,0.17166949146755484,0.8729327749140893,0.3946176126286327,0.04638948064520316,0.379746835443038,0.3125,0.979381443298969
MLP_multi_with_coords,spatial,True,17,2,0.01,"(8,)",0.01,824,49,0.16486702471224246,0.8871362738643844,0.4613386945291149,0.04284442733950887,0.43243243243243246,0.32653061224489793,0.9883870967741936
MLP_multi_with_coords,spatial,True,17,3,0.01,"(8,)",0.01,816,53,0.19230514889604708,0.8727836989045229,0.4900953282308999,0.04489407680859867,0.29850746268656714,0.18867924528301888,0.9947575360419397
MLP_multi_with_coords,spatial,True,17,4,0.01,"(8,)",0.01,816,45,0.15269605207187537,0.9005908632367776,0.4908553494506362,0.04074749571068159,0.43037974683544306,0.37777777777777777,0.9779507133592736
MLP_multi_with_coords,spatial,True,17,5,0.01,"(8,)",0.01,824,55,0.17724392149907922,0.889750561532096,0.3934191376115726,0.049000591176849774,0.3291139240506329,0.23636363636363636,0.9856957087126138
MLP_multi_with_coords,spatial,True,18,1,0.01,"(8,)",0.001,824,48,0.15697308714986125,0.8699393256013745,0.4497725761897815,0.041737382779072685,0.26666666666666666,0.16666666666666666,0.9948453608247423
MLP_multi_with_coords,spatial,True,18,2,0.01,"(8,)",0.001,824,49,0.15875918688931293,0.8787886767610271,0.45935005736475476,0.0414424508401276,0.3492063492063492,0.22448979591836735,0.9961290322580645
MLP_multi_with_coords,spatial,True,18,3,0.01,"(8,)",0.001,816,53,0.15607802941497315,0.9106802838843691,0.5145693213599103,0.04296483939843874,0.29850746268656714,0.18867924528301888,0.9947575360419397
MLP_multi_with_coords,spatial,True,18,4,0.01,"(8,)",0.001,816,45,0.14384471170899565,0.9040207522697795,0.4444944252354423,0.039384455999743315,0.3939393939393939,0.28888888888888886,0.9896238651102465
MLP_multi_with_coords,spatial,True,18,5,0.01,"(8,)",0.001,824,55,0.16687775911502511,0.8944319659534224,0.39306550964833914,0.04783296913159042,0.2972972972972973,0.2,0.9895968790637191
MLP_multi_with_coords,spatial,True,19,1,0.01,"(16,)",0.01,824,48,0.17851486857810134,0.8827051116838488,0.4144895498893385,0.04613434203805089,0.4,0.3125,0.9845360824742269
MLP_multi_with_coords,spatial,True,19,2,0.01,"(16,)",0.01,824,49,0.16201307465503215,0.8798946675444371,0.5087948955906515,0.041407358213191074,0.43243243243243246,0.32653061224489793,0.9883870967741936
MLP_multi_with_coords,spatial,True,19,3,0.01,"(16,)",0.01,816,53,0.18004273668641593,0.8843937782833403,0.4707389390131151,0.04489728121799905,0.2727272727272727,0.16981132075471697,0.9947575360419397
MLP_multi_with_coords,spatial,True,19,4,0.01,"(16,)",0.01,816,45,0.14556532827888027,0.9102464332036317,0.46625845772347363,0.04016261772139288,0.4444444444444444,0.4,0.9766536964980544
MLP_multi_with_coords,spatial,True,19,5,0.01,"(16,)",0.01,824,55,0.17191156035925345,0.9038657051660952,0.40376627846060215,0.049429904458870515,0.3764705882352941,0.2909090909090909,0.9817945383615084
MLP_multi_with_coords,spatial,True,20,1,0.01,"(16,)",0.001,824,48,0.15772879461939804,0.8916720360824741,0.4239115439495461,0.04380151246100805,0.3235294117647059,0.22916666666666666,0.9884020618556701
MLP_multi_with_coords,spatial,True,20,2,0.01,"(16,)",0.001,824,49,0.16087890959216536,0.8772613561553654,0.4594164874598157,0.042431262806197155,0.3888888888888889,0.2857142857142857,0.9883870967741936
MLP_multi_with_coords,spatial,True,20,3,0.01,"(16,)",0.001,816,53,0.15366027365041388,0.9130789584312173,0.5238102727080636,0.04201740486785519,0.34782608695652173,0.22641509433962265,0.9947575360419397
MLP_multi_with_coords,spatial,True,20,4,0.01,"(16,)",0.001,816,45,0.1401728834882889,0.9085458999855887,0.4549725244233781,0.03932560182650063,0.4,0.3111111111111111,0.9857328145265889
MLP_multi_with_coords,spatial,True,20,5,0.01,"(16,)",0.001,824,55,0.17007923506294265,0.9002246128383969,0.4010565001963118,0.05028568972396356,0.2077922077922078,0.14545454545454545,0.9817945383615084
MLP_multi_with_coords,spatial,True,21,1,0.01,"(32,)",0.01,824,48,0.18065220945501906,0.8872422680412371,0.41573841008500434,0.04419441753962384,0.3611111111111111,0.2708333333333333,0.9858247422680413
MLP_multi_with_coords,spatial,True,21,2,0.01,"(32,)",0.01,824,49,0.19036015928338917,0.8828439763001976,0.4216977395945594,0.0480318831709961,0.3953488372093023,0.3469387755102041,0.9741935483870968
