model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_no_coords,random,False,22,3,0.01,"(32,)",0.001,824,50,0.18080464628854218,0.8564599483204134,0.3746737048977689,0.04793521977450339,0.3333333333333333,0.26,0.9806201550387597
MLP_multi_no_coords,random,False,22,4,0.01,"(32,)",0.001,816,49,0.15819556260324863,0.9047973817949604,0.4203611420459751,0.042799550989857875,0.37142857142857144,0.2653061224489796,0.9895697522816167
MLP_multi_no_coords,random,False,22,5,0.01,"(32,)",0.001,816,48,0.16680340017555087,0.8846842447916666,0.34646632698047153,0.04691059301748707,0.32,0.25,0.98046875
MLP_multi_no_coords,random,False,23,1,0.01,"(16, 8)",0.01,824,52,0.21814994299515622,0.8574631327222001,0.3407781033958807,0.05435698596740046,0.37209302325581395,0.3076923076923077,0.9766839378238342
MLP_multi_no_coords,random,False,23,2,0.01,"(16, 8)",0.01,824,52,0.24563399491587296,0.8653347947389398,0.2969310360216721,0.06037068919425968,0.2696629213483146,0.23076923076923078,0.9676165803108808
MLP_multi_no_coords,random,False,23,3,0.01,"(16, 8)",0.01,824,50,0.2336788908812243,0.8475710594315246,0.32872258621133427,0.05453605309335766,0.3655913978494624,0.34,0.9664082687338501
MLP_multi_no_coords,random,False,23,4,0.01,"(16, 8)",0.01,816,49,0.24726004560015397,0.8662161083468589,0.3181231077688133,0.051697093021951,0.2571428571428571,0.1836734693877551,0.984354628422425
MLP_multi_no_coords,random,False,23,5,0.01,"(16, 8)",0.01,816,48,0.19884900769117844,0.866970486111111,0.3814442700777484,0.047933543124975914,0.4,0.3333333333333333,0.9791666666666666
MLP_multi_no_coords,random,False,24,1,0.01,"(16, 8)",0.001,824,52,0.18375844199165467,0.8809286568353926,0.37417616668986226,0.04934860601274395,0.3950617283950617,0.3076923076923077,0.9831606217616581
MLP_multi_no_coords,random,False,24,2,0.01,"(16, 8)",0.001,824,52,0.1957706495403401,0.8668543244320447,0.3231493003380863,0.05206422551975437,0.3287671232876712,0.23076923076923078,0.9883419689119171
MLP_multi_no_coords,random,False,24,3,0.01,"(16, 8)",0.001,824,50,0.19017988213739723,0.8609560723514211,0.3696019089680549,0.04899192301289883,0.3764705882352941,0.32,0.975452196382429
MLP_multi_no_coords,random,False,24,4,0.01,"(16, 8)",0.001,816,49,0.20114861219581306,0.8810366389058882,0.3141971862243655,0.05241560594190618,0.3373493975903614,0.2857142857142857,0.9739243807040417
MLP_multi_no_coords,random,False,24,5,0.01,"(16, 8)",0.001,816,48,0.18839380204835465,0.8768717447916667,0.3660791362786101,0.05027505700866549,0.379746835443038,0.3125,0.9791666666666666
MLP_multi_no_coords,random,False,25,1,0.1,"(8,)",0.01,824,52,0.16961675637209803,0.8690962534874452,0.40329868159591653,0.04659134079603891,0.2222222222222222,0.1346153846153846,0.9948186528497409
MLP_multi_no_coords,random,False,25,2,0.1,"(8,)",0.01,824,52,0.17232462799831896,0.8844410123555201,0.3613178231921876,0.049039795760857284,0.18461538461538463,0.11538461538461539,0.9909326424870466
MLP_multi_no_coords,random,False,25,3,0.1,"(8,)",0.01,824,50,0.1636552398686599,0.8700775193798449,0.4011591172285341,0.044332031524644475,0.19047619047619047,0.12,0.9909560723514211
MLP_multi_no_coords,random,False,25,4,0.1,"(8,)",0.01,816,49,0.16530584013631477,0.8817683527126626,0.3247941050048532,0.046777045921787795,0.15873015873015872,0.10204081632653061,0.9882659713168188
MLP_multi_no_coords,random,False,25,5,0.1,"(8,)",0.01,816,48,0.16763704870250454,0.8680284288194445,0.31921416043893364,0.04741461699292829,0.2153846153846154,0.14583333333333334,0.9869791666666666
MLP_multi_no_coords,random,False,26,1,0.1,"(8,)",0.001,824,52,0.16788249163096577,0.8645376644081307,0.43893063337641164,0.045409665061759315,0.19672131147540983,0.11538461538461539,0.9961139896373057
MLP_multi_no_coords,random,False,26,2,0.1,"(8,)",0.001,824,52,0.173817930209071,0.8710641689916301,0.36122440064310846,0.048232927952252744,0.12903225806451613,0.07692307692307693,0.9922279792746114
MLP_multi_no_coords,random,False,26,3,0.1,"(8,)",0.001,824,50,0.16663540356292345,0.8654780361757106,0.39791888806886605,0.04513717169391151,0.10909090909090909,0.06,0.9974160206718347
MLP_multi_no_coords,random,False,26,4,0.1,"(8,)",0.001,816,49,0.15740586349080052,0.8920256498948992,0.39864216375033634,0.043555606289891725,0.13333333333333333,0.08163265306122448,0.9908735332464146
MLP_multi_no_coords,random,False,26,5,0.1,"(8,)",0.001,816,48,0.17073339069097235,0.865695529513889,0.28974372882106625,0.04867522666255143,0.09836065573770492,0.0625,0.9869791666666666
MLP_multi_no_coords,random,False,27,1,0.1,"(16,)",0.01,824,52,0.15801556216670018,0.8821741729772817,0.5222921969785257,0.04237685218416783,0.38235294117647056,0.25,0.9961139896373057
