model,split_type,use_coords,species,candidate,fold,model__C,model__class_weight,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,8,3,10.0,balanced,102,6,0.4976318416290242,0.8211805555555556,0.22252839752839754,0.15883539941065455,0.3333333333333333,0.8333333333333334,0.8020833333333334
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,8,4,10.0,balanced,103,7,0.5452224195184927,0.8095238095238095,0.28685389493660174,0.18130213136504297,0.2631578947368421,0.7142857142857143,0.7291666666666666
Logistic_single_no_coords,random,False,Calyptotis scutirostrum,8,5,10.0,balanced,102,7,0.46850482747614636,0.8150375939849624,0.33431610789732114,0.1457396641569533,0.3448275862068966,0.7142857142857143,0.8210526315789474
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,1,1,0.01,,103,17,0.43192170805773006,0.7024623803009576,0.25634001140714696,0.13383102822614615,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,1,2,0.01,,103,17,0.43791379015822524,0.652530779753762,0.2334202890760711,0.13539328895380986,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,1,3,0.01,,102,16,0.40866400440480116,0.7594476744186047,0.28552431438852194,0.1256504457003389,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,1,4,0.01,,103,17,0.4314959501382066,0.6744186046511628,0.23030162472692334,0.1341114321780914,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,1,5,0.01,,102,17,0.43804914809587125,0.6505190311418685,0.24488904156786603,0.1357074089373258,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,2,1,0.01,balanced,103,17,0.6468022947175445,0.7038303693570451,0.25708581654751445,0.2275286388141066,0.39285714285714285,0.6470588235294118,0.6744186046511628
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,2,2,0.01,balanced,103,17,0.6694101969220052,0.652530779753762,0.2352289184812725,0.23834571178001146,0.36363636363636365,0.7058823529411765,0.5697674418604651
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,2,3,0.01,balanced,102,16,0.6253965504411803,0.7659883720930232,0.2898849261566047,0.21734690377946878,0.46153846153846156,0.9375,0.6046511627906976
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,2,4,0.01,balanced,103,17,0.6447806994958698,0.6785225718194254,0.23197195421491495,0.22640584975403152,0.32142857142857145,0.5294117647058824,0.6511627906976745
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,2,5,0.01,balanced,102,17,0.6621756738501979,0.6525951557093426,0.24681264482799267,0.23503427662070586,0.3283582089552239,0.6470588235294118,0.5411764705882353
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,3,1,0.1,,103,17,0.42110084264204684,0.6928864569083447,0.2594419508693675,0.1323155778400783,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,3,2,0.1,,103,17,0.4357056110690746,0.6484268125854994,0.25204737946946404,0.13552801446644439,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,3,3,0.1,,102,16,0.3835908111536905,0.7667151162790697,0.3020015791800034,0.12036729830082712,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,3,4,0.1,,103,17,0.4279957892622415,0.70109439124487,0.2463972915945714,0.1374752067923728,0.0,0.0,0.9767441860465116
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,3,5,0.1,,102,17,0.4263686072187457,0.6664359861591695,0.2598142449497033,0.13364326077273045,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,4,1,0.1,balanced,103,17,0.6253281662069797,0.6956224350205198,0.2554079416556652,0.2183779196887733,0.3333333333333333,0.5294117647058824,0.6744186046511628
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,4,2,0.1,balanced,103,17,0.6669347126601958,0.661422708618331,0.2642147107702627,0.2360748935961519,0.3076923076923077,0.5882352941176471,0.5581395348837209
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,4,3,0.1,balanced,102,16,0.5925343524191355,0.7710755813953488,0.2993621815857624,0.20458108172844494,0.4375,0.875,0.6046511627906976
