model,split_type,use_coords,candidate,fold,classifier__colsample_bytree,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_multi_interactions_with_coords,random,True,4,5,0.8,0.03,3,300,1.0,816,48,0.14538468760588047,0.901462131076389,0.5275115964164669,0.03996234378401062,0.4225352112676056,0.3125,0.9895833333333334
XGBoost_multi_interactions_with_coords,random,True,5,1,0.8,0.03,5,100,0.8,824,51,0.14575503337487955,0.8975217512619537,0.5085780439495083,0.0401360588559604,0.3333333333333333,0.21568627450980393,0.9948253557567918
XGBoost_multi_interactions_with_coords,random,True,5,2,0.8,0.03,5,100,0.8,824,51,0.1675416279082137,0.8757324404535424,0.36107177758482545,0.047474972554004034,0.2777777777777778,0.19607843137254902,0.9857697283311773
XGBoost_multi_interactions_with_coords,random,True,5,3,0.8,0.03,5,100,0.8,824,53,0.1577954362139189,0.9082299390646796,0.4562268377354529,0.04523099038416077,0.2153846153846154,0.1320754716981132,0.993514915693904
XGBoost_multi_interactions_with_coords,random,True,5,4,0.8,0.03,5,100,0.8,816,48,0.12587379670262586,0.9471571180555556,0.5675909568086924,0.03528374162551144,0.4444444444444444,0.3333333333333333,0.9895833333333334
XGBoost_multi_interactions_with_coords,random,True,5,5,0.8,0.03,5,100,0.8,816,48,0.14316887656045418,0.9032524956597223,0.5289355627243794,0.03944503929893825,0.3880597014925373,0.2708333333333333,0.9921875
XGBoost_multi_interactions_with_coords,random,True,6,1,0.8,0.03,5,100,1.0,824,51,0.14959739090197213,0.89561930852548,0.4957495440485122,0.041335338549567405,0.22950819672131148,0.13725490196078433,0.9961190168175937
XGBoost_multi_interactions_with_coords,random,True,6,2,0.8,0.03,5,100,1.0,824,51,0.1688615283146246,0.8640768079547472,0.3475661801956954,0.0480873264249372,0.2535211267605634,0.17647058823529413,0.9857697283311773
XGBoost_multi_interactions_with_coords,random,True,6,3,0.8,0.03,5,100,1.0,824,53,0.15531852110000932,0.9089151555196634,0.45920751867852605,0.04444204451039842,0.1875,0.11320754716981132,0.993514915693904
XGBoost_multi_interactions_with_coords,random,True,6,4,0.8,0.03,5,100,1.0,816,48,0.1275184889340489,0.944240993923611,0.5773934582154785,0.03583314432631496,0.42857142857142855,0.3125,0.9908854166666666
XGBoost_multi_interactions_with_coords,random,True,6,5,0.8,0.03,5,100,1.0,816,48,0.14503487107934881,0.8990478515625001,0.5201182578877747,0.03983287662125235,0.38095238095238093,0.25,0.99609375
XGBoost_multi_interactions_with_coords,random,True,7,1,0.8,0.03,5,300,0.8,824,51,0.1409553014916217,0.9057149379803667,0.5506283307839123,0.03851697171483952,0.48717948717948717,0.37254901960784315,0.9896507115135834
XGBoost_multi_interactions_with_coords,random,True,7,2,0.8,0.03,5,300,0.8,824,51,0.1700180230815083,0.8792329350886539,0.367468151116533,0.0475827435174575,0.345679012345679,0.27450980392156865,0.9793014230271668
