model,split_type,use_coords,candidate,fold,classifier__colsample_bytree,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_multi_interactions_with_coords,spatial,True,5,5,0.8,0.03,5,100,0.8,824,55,0.15616525774451398,0.9000118217283366,0.5662644974232586,0.042896318121865215,0.3235294117647059,0.2,0.9973992197659298
XGBoost_multi_interactions_with_coords,spatial,True,6,1,0.8,0.03,5,100,1.0,824,48,0.1445384293330171,0.8939943084192441,0.5250905262659665,0.039259826559325604,0.417910447761194,0.2916666666666667,0.9935567010309279
XGBoost_multi_interactions_with_coords,spatial,True,6,2,0.8,0.03,5,100,1.0,824,49,0.1546233572945347,0.8780381830151416,0.42482368933807657,0.04239845793017299,0.28125,0.1836734693877551,0.9922580645161291
XGBoost_multi_interactions_with_coords,spatial,True,6,3,0.8,0.03,5,100,1.0,816,53,0.15203402822684656,0.9081085091124904,0.5309122814504116,0.04271192984028404,0.3561643835616438,0.24528301886792453,0.9908256880733946
XGBoost_multi_interactions_with_coords,spatial,True,6,4,0.8,0.03,5,100,1.0,816,45,0.1356779418668479,0.9184896959216026,0.4901967068155122,0.03731216057879987,0.375,0.26666666666666666,0.9909208819714657
XGBoost_multi_interactions_with_coords,spatial,True,6,5,0.8,0.03,5,100,1.0,824,55,0.155049685651079,0.9108878117980848,0.5856632727074713,0.042704530993424784,0.35294117647058826,0.21818181818181817,0.9986996098829649
XGBoost_multi_interactions_with_coords,spatial,True,7,1,0.8,0.03,5,300,0.8,824,48,0.14108580638474738,0.8965313573883161,0.5259324743800975,0.038567319182464026,0.42857142857142855,0.3125,0.990979381443299
XGBoost_multi_interactions_with_coords,spatial,True,7,2,0.8,0.03,5,300,0.8,824,49,0.15031814347979303,0.8884265964450296,0.45047668078063535,0.0415160179838977,0.34285714285714286,0.24489795918367346,0.9883870967741936
XGBoost_multi_interactions_with_coords,spatial,True,7,3,0.8,0.03,5,300,0.8,816,53,0.15082131439203775,0.904597047404733,0.5311359024262977,0.042111211225481206,0.4523809523809524,0.3584905660377358,0.9842726081258192
XGBoost_multi_interactions_with_coords,spatial,True,7,4,0.8,0.03,5,300,0.8,816,45,0.12498257884965334,0.9277993947254648,0.5510659472711469,0.03489259744796283,0.48,0.4,0.9844357976653697
XGBoost_multi_interactions_with_coords,spatial,True,7,5,0.8,0.03,5,300,0.8,824,55,0.1537767508701039,0.9053079560231705,0.5593690690023524,0.04228305199050144,0.379746835443038,0.2727272727272727,0.988296488946684
XGBoost_multi_interactions_with_coords,spatial,True,8,1,0.8,0.03,5,300,1.0,824,48,0.14413740291108784,0.8905444587628867,0.5145965686265728,0.039551555930743956,0.42857142857142855,0.3125,0.990979381443299
