model,split_type,use_coords,candidate,fold,classifier__colsample_bytree,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_multi_with_coords,random,True,4,1,0.8,0.03,3,300,1.0,824,51,0.15744395463802432,0.8843061157192502,0.4834318717585593,0.043173728246541476,0.14285714285714285,0.0784313725490196,0.9987063389391979
XGBoost_multi_with_coords,random,True,4,2,0.8,0.03,3,300,1.0,824,51,0.18146514344184547,0.8384572457702356,0.3126348225871615,0.049315142827157855,0.16393442622950818,0.09803921568627451,0.9935316946959897
XGBoost_multi_with_coords,random,True,4,3,0.8,0.03,3,300,1.0,824,53,0.15784923767631867,0.9080341629346842,0.46158339312400076,0.04516442010372502,0.16666666666666666,0.09433962264150944,0.9974059662775616
XGBoost_multi_with_coords,random,True,4,4,0.8,0.03,3,300,1.0,816,48,0.1438510161686751,0.9216444227430555,0.48098414745650175,0.04027595253313238,0.14814814814814814,0.08333333333333333,0.9973958333333334
XGBoost_multi_with_coords,random,True,4,5,0.8,0.03,3,300,1.0,816,48,0.14954085395367553,0.8907606336805555,0.46945997418304786,0.040846980181997235,0.21052631578947367,0.125,0.99609375
XGBoost_multi_with_coords,random,True,5,1,0.8,0.03,5,100,0.8,824,51,0.1497630489709754,0.8973949217461888,0.49623262787509836,0.04131917627016122,0.2857142857142857,0.17647058823529413,0.9961190168175937
XGBoost_multi_with_coords,random,True,5,2,0.8,0.03,5,100,0.8,824,51,0.1716139400566898,0.8640133931968648,0.3382604595659291,0.04797052222377308,0.20588235294117646,0.13725490196078433,0.9870633893919794
XGBoost_multi_with_coords,random,True,5,3,0.8,0.03,5,100,0.8,824,53,0.1587859986104761,0.9144947752245308,0.44651980298645,0.04532324126092132,0.1935483870967742,0.11320754716981132,0.9961089494163424
XGBoost_multi_with_coords,random,True,5,4,0.8,0.03,5,100,0.8,816,48,0.13225301066418438,0.9373372395833333,0.5767131552761088,0.036501684030075685,0.45454545454545453,0.3125,0.99609375
XGBoost_multi_with_coords,random,True,5,5,0.8,0.03,5,100,0.8,816,48,0.14202695960567888,0.909939236111111,0.5297098982273308,0.03902698179539923,0.3548387096774194,0.22916666666666666,0.99609375
XGBoost_multi_with_coords,random,True,6,1,0.8,0.03,5,100,1.0,824,51,0.15115363864033868,0.897864190954519,0.49674426598542626,0.0417195707000033,0.1724137931034483,0.09803921568627451,0.9974126778783958
