model,split_type,use_coords,species,candidate,fold,model__colsample_bytree,model__learning_rate,model__max_depth,model__n_estimators,model__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_single_no_coords,random,False,Cacophis kreftii,25,3,1.0,0.1,3,100,0.8,102,3,0.19325603040232162,0.5656565656565656,0.049751984126984124,0.03910294183253008,0.0,0.0,0.9797979797979798
XGBoost_single_no_coords,random,False,Cacophis kreftii,25,4,1.0,0.1,3,100,0.8,103,4,0.16630556506005806,0.8308080808080809,0.1304563492063492,0.041613305592448344,0.0,0.0,0.98989898989899
XGBoost_single_no_coords,random,False,Cacophis kreftii,25,5,1.0,0.1,3,100,0.8,102,3,0.11056860270511919,0.8249158249158248,0.2708333333333333,0.026188047880049713,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,26,1,1.0,0.1,3,100,1.0,103,3,0.11763643006173444,0.7766666666666666,0.27752976190476186,0.026696905233955983,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,26,2,1.0,0.1,3,100,1.0,103,3,0.10699293126119727,0.9033333333333332,0.1865079365079365,0.02948223481303086,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,26,3,1.0,0.1,3,100,1.0,102,3,0.19696770674215477,0.5555555555555555,0.047939560439560436,0.038738286053198734,0.0,0.0,0.9797979797979798
XGBoost_single_no_coords,random,False,Cacophis kreftii,26,4,1.0,0.1,3,100,1.0,103,4,0.15452720989275862,0.8560606060606061,0.14811896981014627,0.039877541176710565,0.0,0.0,0.98989898989899
XGBoost_single_no_coords,random,False,Cacophis kreftii,26,5,1.0,0.1,3,100,1.0,102,3,0.12614770412651669,0.7575757575757576,0.4002403846153846,0.02608730811679256,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,27,1,1.0,0.1,3,300,0.8,103,3,0.1321564272872339,0.82,0.23627450980392156,0.02885140205823919,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,27,2,1.0,0.1,3,300,0.8,103,3,0.11829241237816947,0.85,0.19874419874419874,0.02836134945477513,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,27,3,1.0,0.1,3,300,0.8,102,3,0.19415427942454963,0.632996632996633,0.05800724098596439,0.035950207958345845,0.0,0.0,0.98989898989899
XGBoost_single_no_coords,random,False,Cacophis kreftii,27,4,1.0,0.1,3,300,0.8,103,4,0.1802736128525527,0.8232323232323231,0.14647147147147146,0.03919962273334093,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,27,5,1.0,0.1,3,300,0.8,102,3,0.1317626223156586,0.8080808080808081,0.4050235478806907,0.025058919587837222,0.0,0.0,1.0
XGBoost_single_no_coords,random,False,Cacophis kreftii,28,1,1.0,0.1,3,300,1.0,103,3,0.14376932182294833,0.7433333333333333,0.2577777777777778,0.028159276721346202,0.0,0.0,1.0
