model,split_type,use_coords,species,candidate,fold,model__classifier__C,model__classifier__class_weight,model__splines__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_single_with_coords,random,True,Calyptotis scutirostrum,9,3,0.5,,8,102,6,0.12655550956376013,0.9618055555555556,0.6706349206349206,0.03596946557143708,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,9,4,0.5,,8,103,7,0.15487134960366394,0.9494047619047619,0.5121212121212121,0.04560316775619924,0.0,0.0,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,9,5,0.5,,8,102,7,0.15162171595911356,0.9022556390977443,0.7216064586754241,0.04080406452427756,0.25,0.14285714285714285,1.0
GAM_single_with_coords,random,True,Calyptotis scutirostrum,10,1,0.5,balanced,4,103,7,0.3396242325137599,0.9196428571428572,0.4551808091657716,0.10762841744204538,0.42857142857142855,0.8571428571428571,0.84375
GAM_single_with_coords,random,True,Calyptotis scutirostrum,10,2,0.5,balanced,4,103,7,0.36586753093636704,0.9255952380952381,0.5157875457875458,0.11779347733683143,0.42424242424242425,1.0,0.8020833333333334
GAM_single_with_coords,random,True,Calyptotis scutirostrum,10,3,0.5,balanced,4,102,6,0.33724581660454706,0.9600694444444444,0.6119047619047618,0.10769710686495661,0.3870967741935484,1.0,0.8020833333333334
GAM_single_with_coords,random,True,Calyptotis scutirostrum,10,4,0.5,balanced,4,103,7,0.3799158244856674,0.9270833333333334,0.44900575614861327,0.12144626474806978,0.3870967741935484,0.8571428571428571,0.8125
GAM_single_with_coords,random,True,Calyptotis scutirostrum,10,5,0.5,balanced,4,102,7,0.29350113291244395,0.9007518796992481,0.7309523809523808,0.09128428069439573,0.4444444444444444,0.8571428571428571,0.8526315789473684
GAM_single_with_coords,random,True,Calyptotis scutirostrum,11,1,0.5,balanced,6,103,7,0.3162141453035931,0.9285714285714285,0.4731165193350067,0.09915636509069065,0.46153846153846156,0.8571428571428571,0.8645833333333334
GAM_single_with_coords,random,True,Calyptotis scutirostrum,11,2,0.5,balanced,6,103,7,0.3365475866227706,0.9285714285714286,0.5133658008658009,0.10632946278609888,0.45161290322580644,1.0,0.8229166666666666
GAM_single_with_coords,random,True,Calyptotis scutirostrum,11,3,0.5,balanced,6,102,6,0.2743473800673247,0.9826388888888888,0.7597222222222221,0.08256661219521752,0.5,1.0,0.875
GAM_single_with_coords,random,True,Calyptotis scutirostrum,11,4,0.5,balanced,6,103,7,0.3446012204840336,0.9419642857142857,0.4732635083018715,0.10808959041533826,0.41379310344827586,0.8571428571428571,0.8333333333333334
GAM_single_with_coords,random,True,Calyptotis scutirostrum,11,5,0.5,balanced,6,102,7,0.2688202255473113,0.9052631578947368,0.7154452690166975,0.08324927570715132,0.48,0.8571428571428571,0.8736842105263158
GAM_single_with_coords,random,True,Calyptotis scutirostrum,12,1,0.5,balanced,8,103,7,0.3050777636712481,0.925595238095238,0.42942176870748294,0.09658680777772856,0.4166666666666667,0.7142857142857143,0.875
