model,split_type,use_coords,species,candidate,fold,model__classifier__C,model__classifier__class_weight,model__splines__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_single_no_coords,spatial,False,Cacophis kreftii,6,2,0.1,balanced,8,103,4,0.4834643247959228,0.7676767676767676,0.32673926194797337,0.15753012237959643,0.14814814814814814,0.5,0.7878787878787878
GAM_single_no_coords,spatial,False,Cacophis kreftii,6,3,0.1,balanced,8,102,3,0.45944366582696505,0.8787878787878787,0.13724747474747473,0.14418300175825166,0.2727272727272727,1.0,0.8383838383838383
GAM_single_no_coords,spatial,False,Cacophis kreftii,6,4,0.1,balanced,8,103,4,0.49183638002690366,0.8484848484848485,0.1464285714285714,0.15836208162716175,0.21428571428571427,0.75,0.7878787878787878
GAM_single_no_coords,spatial,False,Cacophis kreftii,6,5,0.1,balanced,8,102,4,0.4860062271525401,0.9107142857142857,0.3202380952380952,0.1559991876872823,0.26666666666666666,1.0,0.7755102040816326
GAM_single_no_coords,spatial,False,Cacophis kreftii,7,1,0.5,,4,103,4,0.14339622081056147,0.861111111111111,0.2289272030651341,0.03565087120907541,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Cacophis kreftii,7,2,0.5,,4,103,4,0.15249445775811635,0.7272727272727273,0.12179487179487178,0.03641309551508851,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Cacophis kreftii,7,3,0.5,,4,102,3,0.10674485948195969,0.8720538720538721,0.1325854700854701,0.02657129857918704,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Cacophis kreftii,7,4,0.5,,4,103,4,0.13766418080745788,0.8838383838383838,0.17031579531579533,0.03515608167054999,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Cacophis kreftii,7,5,0.5,,4,102,4,0.13887197363053744,0.8545918367346939,0.4029356060606061,0.03484330342797723,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Cacophis kreftii,8,1,0.5,,6,103,4,0.14417965919877684,0.8282828282828283,0.20955882352941174,0.03574730958914221,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Cacophis kreftii,8,2,0.5,,6,103,4,0.14805097301286624,0.7752525252525253,0.20878317588843903,0.035934444927827505,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Cacophis kreftii,8,3,0.5,,6,102,3,0.1094781336951726,0.8787878787878788,0.13992673992673993,0.02735057235057278,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Cacophis kreftii,8,4,0.5,,6,103,4,0.143113202388074,0.8661616161616162,0.15727513227513226,0.035948980855982055,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Cacophis kreftii,8,5,0.5,,6,102,4,0.13488844815790219,0.8647959183673469,0.2563854489164087,0.03466732761820833,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Cacophis kreftii,9,1,0.5,,8,103,4,0.14239449375452917,0.8434343434343434,0.2401923076923077,0.035679276337556506,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Cacophis kreftii,9,2,0.5,,8,103,4,0.14833455273297466,0.7525252525252526,0.15958141321044544,0.03600611707899225,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Cacophis kreftii,9,3,0.5,,8,102,3,0.11236148435573373,0.8754208754208754,0.13472222222222222,0.027906184356763335,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Cacophis kreftii,9,4,0.5,,8,103,4,0.14480617042370283,0.851010101010101,0.14434523809523808,0.036139047798120806,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Cacophis kreftii,9,5,0.5,,8,102,4,0.13259341525081084,0.8928571428571428,0.28846153846153844,0.034411093924049736,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Cacophis kreftii,10,1,0.5,balanced,4,103,4,0.26881269054356305,0.8863636363636364,0.21448801742919388,0.0715477156908676,0.4,0.5,0.9595959595959596
GAM_single_no_coords,spatial,False,Cacophis kreftii,10,2,0.5,balanced,4,103,4,0.4636092553308268,0.76010101010101,0.3293217535153019,0.15209616029619455,0.15384615384615385,0.5,0.797979797979798
GAM_single_no_coords,spatial,False,Cacophis kreftii,10,3,0.5,balanced,4,102,3,0.4536133190017023,0.872053872053872,0.1325854700854701,0.1433243277505984,0.2608695652173913,1.0,0.8282828282828283
GAM_single_no_coords,spatial,False,Cacophis kreftii,10,4,0.5,balanced,4,103,4,0.4568569879698689,0.8712121212121213,0.16417378917378916,0.14794713994393488,0.2,0.75,0.7676767676767676
GAM_single_no_coords,spatial,False,Cacophis kreftii,10,5,0.5,balanced,4,102,4,0.4807960325281786,0.8852040816326531,0.4097090449082859,0.15895761549825035,0.2,0.75,0.7653061224489796
GAM_single_no_coords,spatial,False,Cacophis kreftii,11,1,0.5,balanced,6,103,4,0.24442911823962107,0.8080808080808082,0.1775140977443609,0.06848721341123867,0.3333333333333333,0.5,0.9393939393939394
GAM_single_no_coords,spatial,False,Cacophis kreftii,11,2,0.5,balanced,6,103,4,0.4442071004436355,0.7979797979797979,0.3318581780538302,0.14954196710147355,0.16,0.5,0.8080808080808081
GAM_single_no_coords,spatial,False,Cacophis kreftii,11,3,0.5,balanced,6,102,3,0.41866781691671445,0.8787878787878788,0.13992673992673993,0.13458822593733497,0.2608695652173913,1.0,0.8282828282828283
GAM_single_no_coords,spatial,False,Cacophis kreftii,11,4,0.5,balanced,6,103,4,0.42069073408030055,0.8080808080808081,0.11065718732314657,0.13750600931351517,0.14814814814814814,0.5,0.7878787878787878
GAM_single_no_coords,spatial,False,Cacophis kreftii,11,5,0.5,balanced,6,102,4,0.4435489800635085,0.9030612244897959,0.28809523809523807,0.14304878272940252,0.2857142857142857,1.0,0.7959183673469388
GAM_single_no_coords,spatial,False,Cacophis kreftii,12,1,0.5,balanced,8,103,4,0.22595187781538528,0.8282828282828283,0.1872863247863248,0.06292434547290768,0.18181818181818182,0.25,0.9393939393939394
GAM_single_no_coords,spatial,False,Cacophis kreftii,12,2,0.5,balanced,8,103,4,0.4361449523905406,0.797979797979798,0.20693836045056319,0.1457424897118126,0.14814814814814814,0.5,0.7878787878787878
GAM_single_no_coords,spatial,False,Cacophis kreftii,12,3,0.5,balanced,8,102,3,0.405088537455416,0.8754208754208753,0.13358395989974936,0.1294297667223498,0.2727272727272727,1.0,0.8383838383838383
GAM_single_no_coords,spatial,False,Cacophis kreftii,12,4,0.5,balanced,8,103,4,0.403150526548439,0.8207070707070707,0.11997675813465287,0.12990120499314836,0.17391304347826086,0.5,0.8282828282828283
GAM_single_no_coords,spatial,False,Cacophis kreftii,12,5,0.5,balanced,8,102,4,0.4280815379581264,0.9260204081632653,0.35620300751879697,0.13725006814861548,0.2857142857142857,1.0,0.7959183673469388
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,1,1,0.1,,4,103,7,0.21849602454252715,0.8333333333333333,0.33995479069370693,0.05867975284540072,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,1,2,0.1,,4,103,8,0.22489717607962595,0.9026315789473685,0.584650072150072,0.06337346711736314,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,1,3,0.1,,4,103,8,0.21284083564124212,0.9986842105263157,0.9861111111111112,0.061196120841129915,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,1,4,0.1,,4,102,7,0.2227693699101279,0.7909774436090226,0.2506666388199489,0.05933351989240213,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,1,5,0.1,,4,102,7,0.20986590581619818,0.8616541353383459,0.6321443037173142,0.05661852137287345,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,2,1,0.1,,6,103,7,0.2135834004133059,0.8705357142857142,0.3599943534726143,0.05804449675816366,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,2,2,0.1,,6,103,8,0.2181933393090759,0.9210526315789473,0.5253185045948203,0.0620229783187309,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,2,3,0.1,,6,103,8,0.20637395269671918,0.9894736842105263,0.8790178571428572,0.059671151728719424,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,2,4,0.1,,6,102,7,0.2195524185016275,0.8195488721804511,0.287596810938323,0.05884931808097133,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,2,5,0.1,,6,102,7,0.20269164945678456,0.8932330827067669,0.7088935574229691,0.05506517429865767,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,3,1,0.1,,8,103,7,0.2105431399613424,0.8958333333333334,0.36907871821664917,0.057612397795488664,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,3,2,0.1,,8,103,8,0.21556037290734564,0.9368421052631579,0.5569240196078431,0.06147925032476138,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,3,3,0.1,,8,103,8,0.20476026203704112,0.986842105263158,0.8671130952380952,0.059100828358528354,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,3,4,0.1,,8,102,7,0.21680790914769388,0.8421052631578947,0.3051406926406926,0.05840462103209977,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,3,5,0.1,,8,102,7,0.19874146106404236,0.9067669172932331,0.7661745549283543,0.05419638843523546,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,4,1,0.1,balanced,4,103,7,0.42608907104579913,0.8556547619047619,0.32963173267124635,0.12884611418796685,0.36363636363636365,0.5714285714285714,0.8854166666666666
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,4,2,0.1,balanced,4,103,8,0.45090140214783186,0.9223684210526315,0.5053127428127429,0.13791703323870666,0.5384615384615384,0.875,0.8842105263157894
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,4,3,0.1,balanced,4,103,8,0.4423936082197748,0.9947368421052633,0.9415178571428571,0.1326678199269557,0.7272727272727273,1.0,0.9368421052631579
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,4,4,0.1,balanced,4,102,7,0.48025383438030156,0.8496240601503758,0.32416666666666666,0.15144295871770896,0.2962962962962963,0.5714285714285714,0.8315789473684211
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,4,5,0.1,balanced,4,102,7,0.46735262256771465,0.8932330827067669,0.6147959183673469,0.1469866266316613,0.38461538461538464,0.7142857142857143,0.8526315789473684
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,5,1,0.1,balanced,6,103,7,0.4036532045818645,0.8883928571428572,0.4262611202838907,0.12147017583974369,0.3,0.42857142857142855,0.8958333333333334
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,5,2,0.1,balanced,6,103,8,0.4243068114258795,0.9394736842105262,0.546875,0.12799780581136086,0.56,0.875,0.8947368421052632
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,5,3,0.1,balanced,6,103,8,0.41891486035678466,0.986842105263158,0.8297979797979799,0.12459005957707203,0.5714285714285714,1.0,0.8736842105263158
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,5,4,0.1,balanced,6,102,7,0.4616869477396246,0.8571428571428572,0.32007575757575757,0.1451960580395523,0.32,0.5714285714285714,0.8526315789473684
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,5,5,0.1,balanced,6,102,7,0.43433481657003997,0.9142857142857143,0.7692875599852345,0.13519645476979003,0.35714285714285715,0.7142857142857143,0.8315789473684211
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,6,1,0.1,balanced,8,103,7,0.389011800608475,0.8928571428571428,0.4748610657077476,0.11615404655161547,0.36363636363636365,0.5714285714285714,0.8854166666666666
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,6,2,0.1,balanced,8,103,8,0.4116653867343243,0.9473684210526315,0.5486196633825944,0.1229032522940644,0.5185185185185185,0.875,0.8736842105263158
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,6,3,0.1,balanced,8,103,8,0.4118895119256759,0.9855263157894737,0.8623511904761905,0.12291894687047232,0.5333333333333333,1.0,0.8526315789473684
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,6,4,0.1,balanced,8,102,7,0.44608347855667474,0.8721804511278195,0.36205449955449953,0.1394308156007616,0.37037037037037035,0.7142857142857143,0.8421052631578947
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,6,5,0.1,balanced,8,102,7,0.4191474729028841,0.9203007518796992,0.7748086089845443,0.12936132670158795,0.3870967741935484,0.8571428571428571,0.8105263157894737
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,7,1,0.5,,4,103,7,0.19867335531990946,0.8571428571428571,0.3398358143038994,0.05567868114645474,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,7,2,0.5,,4,103,8,0.18201236490367978,0.9223684210526315,0.5932669082125603,0.052808507158343794,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,7,3,0.5,,4,103,8,0.15230006352144934,0.9960526315789474,0.959375,0.04516450057149105,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,7,4,0.5,,4,102,7,0.19999055030794233,0.8406015037593986,0.30604127111340096,0.05517388696654902,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,7,5,0.5,,4,102,7,0.1745115106624934,0.8857142857142858,0.5918271082017712,0.047047045198274476,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,8,1,0.5,,6,103,7,0.19244838505448283,0.8943452380952381,0.371103207569373,0.05498829624965983,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,8,2,0.5,,6,103,8,0.1723608512852333,0.9381578947368422,0.5405228758169934,0.05067946830150579,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,8,3,0.5,,6,103,8,0.14694152948830053,0.9894736842105263,0.874440836940837,0.043267780144666985,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,8,4,0.5,,6,102,7,0.19577385317224205,0.8511278195488721,0.3178219563687544,0.05482977491977653,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,8,5,0.5,,6,102,7,0.1633599913494572,0.905263157894737,0.7142561372375036,0.04392766905346575,0.0,0.0,1.0
GAM_single_no_coords,spatial,False,Calyptotis scutirostrum,9,1,0.5,,8,103,7,0.18642480685470122,0.8913690476190476,0.3620412638739706,0.053922572982646626,0.0,0.0,1.0
